Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:04:29.500,61,9.778887033462524e-08,7.692724679486673e-09,-3.648921875765154e-08,3.425404315748892e-08,-7.955357261835161e-08,0.002401326783001423,0.21764720976352692,-1.0965391794570678e-07,-6.3776973036056e-08,-2.9802322831784522e-09,-4.820991250653606e-08,8.82893829157183e-08,0.002440449083223939,0.21781766414642334,0.028070412576198578,-3.42156727128895e-06,0.02999984659254551,0.133589968085289,0.0001739203871693462,0.15324680507183075,4.537701533990912e-05,0.0035058644134551287,-0.0005303017096593976,0.13255716860294342,0.12876488268375397,-0.00012821004202123731,-0.000491337152197957,0.020443109795451164,0.019992079585790634,0.07545603811740875,0.08342517167329788,8.257209992734715e-05,0.004579260479658842,-0.0010955804027616978,0.001931429491378367,-0.0005335350870154798,-0.0002035310899373144,0.357203871011734,0.35735657811164856,0.13784988224506378,0.1374858319759369,-0.0008128822082653642,-0.0007569158333353698,0.3199065327644348,0.24332600831985474,0.2435874491930008,0.00044869064004160464,0.052219439297914505,0.0560641773045063,0.0027685922104865313,0.01037080492824316,2.7311033434784804e-09,-1.4677643989102762e-08,1.0108575310141532e-07,-1.9017607044702345e-08,1.1330470783832425e-07,4.407018394658735e-08,-4.6063213687830284e-08,1.3167039014660986e-07,-4.2580069248288055e-08,1.344829740901332e-07
00:00:04:30.516,61,1.0262243677061633e-07,2.115964825577521e-08,-4.7646462775219334e-08,3.293156680683751e-08,-8.112751004318852e-08,0.0027643966022878885,0.2251727432012558,-1.1377036912563199e-07,-5.8971345140435005e-08,1.2777745972414323e-08,-5.5087731709591026e-08,1.0564923513811664e-07,0.0028169238939881325,0.22534336149692535,0.03236980363726616,8.692123083164915e-05,0.02918388321995735,0.15896567702293396,0.0006462937453761697,0.15198692679405212,0.00027052999939769506,0.003127643372863531,-0.0004657082899939269,0.1211756244301796,0.11922373622655869,-4.333525794208981e-05,-0.00041472911834716797,0.02253665216267109,0.022124242037534714,0.08008386939764023,0.08777754008769989,8.356750186067075e-05,0.004641120322048664,-0.0007913408917374909,0.00054775713942945,-0.00023290891840588301,0.00013270374620333314,0.3805886507034302,0.3800811767578125,0.1248631700873375,0.12511759996414185,-0.0006526333163492382,-0.0005727892857976258,0.33027413487434387,0.2497606873512268,0.250013530254364,0.0004254550440236926,0.04934411123394966,0.05317874252796173,-0.000527783646248281,0.005802357569336891,2.2177117919852662e-09,-2.5704503414658575e-08,1.2522563963557332e-07,-3.2410024886075917e-08,1.1570751468070739e-07,4.9343796604262025e-08,-3.851950225453038e-08,1.4814548876529443e-07,-3.4607946730602634e-08,1.2714416186554445e-07
00:00:04:31.533,61,9.256415012259822e-08,2.831220591303918e-08,-4.962086563864432e-08,2.7557835124980556e-08,-7.176771532613202e-08,0.0025643170811235905,0.2357136756181717,-1.0169111419600085e-07,-4.747882442757145e-08,2.3022293405006167e-08,-5.28478985017955e-08,1.0473653588860543e-07,0.002627446549013257,0.23590117692947388,0.03604370728135109,6.241523078642786e-05,0.028480064123868942,0.17912811040878296,0.0007451461278833449,0.14448657631874084,0.0006440949509851635,0.003598880721256137,-0.00026184943271800876,0.11261600255966187,0.11136018484830856,0.00012958527076989412,-0.00019605369016062468,0.02528957650065422,0.02473246492445469,0.08475968986749649,0.0910259261727333,-5.769669951405376e-05,0.005371751729398966,-0.0006770903128199279,-0.0005168035859242082,-0.0001332914107479155,0.0002655535936355591,0.3915158808231354,0.38981232047080994,0.1023031622171402,0.10295500606298447,-0.0007958114147186279,-0.0007100892253220081,0.3416435122489929,0.25555160641670227,0.25579002499580383,0.00016042716742958874,0.04546920955181122,0.049185000360012054,-0.0014622729504480958,0.0029299617744982243,1.5494879823663155e-09,-3.0491502656104785e-08,1.2684613182045723e-07,-3.818422555923462e-08,1.0231509861569066e-07,4.675472098369937e-08,-2.7939677238464355e-08,1.4079734000915778e-07,-2.3823231387609667e-08,1.0535121219845678e-07
00:00:04:32.549,61,1.1234543961791132e-07,2.0470469763722576e-08,-5.0198288192859764e-08,3.668479564566951e-08,-8.95280365398321e-08,0.0019688464235514402,0.2419866919517517,-1.2466684040646214e-07,-6.621703363407505e-08,1.0598451005705556e-08,-5.9269368080094864e-08,1.128017927953806e-07,0.0020398092456161976,0.2421809434890747,0.03753895312547684,6.615076563321054e-05,0.026867609471082687,0.18365752696990967,0.0013199555687606335,0.12416134029626846,0.0009903502650558949,0.004036546219140291,-0.00012801091361325234,0.11088290810585022,0.10963995009660721,0.00013285786553751677,-0.00013611406029667705,0.028865346685051918,0.028203660622239113,0.08841857314109802,0.09293147921562195,-0.00018898725102189928,0.006822249852120876,-0.0004207886813674122,-0.0007318258285522461,-2.5967732653953135e-05,0.00040271758916787803,0.36631545424461365,0.3636481761932373,0.06989406794309616,0.07043721526861191,-0.0007890555425547063,-0.0006977870943956077,0.3506728410720825,0.25718051195144653,0.2574167251586914,-6.093136835261248e-05,0.04105043411254883,0.04470263421535492,-0.0014178615529090166,0.001131316414102912,2.5704502970569365e-09,-2.5965272598682532e-08,1.3312325108927325e-07,-3.278255533700758e-08,1.27684330664124e-07,5.337875208510923e-08,-4.4498591478259186e-08,1.6009434489205887e-07,-4.0046870708465576e-08,1.42194323871081e-07
00:00:04:33.566,61,1.021940292389445e-07,2.386048514324557e-08,-4.957430022045628e-08,3.213062882423401e-08,-8.055940270423889e-08,0.0019408416701480746,0.24143777787685394,-1.1303462343903448e-07,-5.7071446235568146e-08,1.6316771933588825e-08,-5.586072759911076e-08,1.0810792616666731e-07,0.0020141375716775656,0.2416493445634842,0.03541509807109833,-7.854126306483522e-05,0.02270209975540638,0.14725302159786224,0.011089086532592773,0.08233489841222763,0.0010867160744965076,0.004534048493951559,-1.9924733351217583e-05,0.11081453412771225,0.10800609737634659,6.749197928002104e-05,9.409487574885134e-06,0.03149280697107315,0.030951719731092453,0.09265987575054169,0.09559046477079391,0.00012367010640446097,0.00882131140679121,-8.338108455063775e-05,-0.0007389226811937988,-0.00023373674775939435,0.00021744058176409453,0.2828388214111328,0.2797223925590515,0.029829945415258408,0.02949363738298416,-0.0009104031487368047,-0.0007870724657550454,0.35607200860977173,0.25373926758766174,0.25400397181510925,-0.00034794554812833667,0.037718623876571655,0.04163099825382233,-0.0007956200861372054,-4.609227107721381e-05,2.0780135390197074e-09,-2.7921050360646404e-08,1.2891366907297197e-07,-3.499910405935225e-08,1.1473893835045601e-07,4.9823430714468486e-08,-3.673136106385755e-08,1.4974735051964672e-07,-3.194436359876818e-08,1.2379139491258684e-07
00:00:04:34.583,61,1.091137562525546e-07,1.8905847554151478e-08,-4.790723195924329e-08,3.5874546000513874e-08,-8.709728405165151e-08,0.003440051106736064,0.23431149125099182,-1.2138858096477634e-07,-6.495043436416381e-08,9.126961408867373e-09,-5.727633833885193e-08,1.0849907994270325e-07,0.003527898108586669,0.23454448580741882,0.029466329142451286,-0.000197056753677316,0.015504114329814911,0.09711647033691406,0.04317746311426163,0.028869299218058586,0.0018288338324055076,0.005213820841163397,-5.680037793354131e-05,0.11346303671598434,0.10836366564035416,0.00032848268165253103,0.00011497050581965595,0.03260450065135956,0.03229474648833275,0.09158924221992493,0.09188186377286911,0.0037015897687524557,0.012728964909911156,0.00014895119238644838,-0.0003307397710159421,-0.00020665019110310823,0.00022094369342084974,0.17640331387519836,0.17378848791122437,0.0032528445590287447,0.0024431273341178894,-0.0008333006408065557,-0.0006740811513736844,0.3534015715122223,0.24802619218826294,0.24832268059253693,-0.0002772547595668584,0.036861054599285126,0.04097755253314972,-0.0007837599259801209,-0.0007360097952187061,2.5425106464638247e-09,-2.453103675748025e-08,1.2766570023359236e-07,-3.0621887248116764e-08,1.2371688740131503e-07,5.1537064393869514e-08,-4.4014303313133496e-08,1.546554244669096e-07,-3.978610152444162e-08,1.391395869632106e-07
00:00:04:35.599,61,1.3940967846792773e-07,1.939013571927717e-08,-5.79282648516255e-08,4.689209021080387e-08,-1.1205673189351728e-07,0.004220830742269754,0.22319570183753967,-1.55558808501155e-07,-8.605420731555569e-08,6.146728903644316e-09,-7.169321492028757e-08,1.3440848078971612e-07,0.004317332990467548,0.2234928458929062,0.02512185648083687,-0.00012152492854511365,0.00794591661542654,0.06953560560941696,0.06716270744800568,0.002170872176066041,0.0018048465717583895,0.006694719195365906,-0.0002845283888746053,0.11899246275424957,0.11022453010082245,0.00040140151395462453,-0.00016310811042785645,0.03253829479217529,0.03215878829360008,0.08774362504482269,0.08366458863019943,0.019989443942904472,0.01806078851222992,-0.00030109056388027966,-0.00031884878990240395,-2.053834577964153e-05,0.0005316018359735608,0.12097824364900589,0.11696897447109222,0.0014284121571108699,0.0010828364174813032,-0.0008997416589409113,-0.0008148056222125888,0.3484540581703186,0.23945719003677368,0.23976032435894012,2.5486424419796094e-05,0.03761469945311546,0.04200323671102524,-0.0006296419887803495,-0.0008829769212752581,3.504101231399659e-09,-2.7492642828974567e-08,1.5627593086264824e-07,-3.488734279244454e-08,1.590140215057545e-07,6.468733459996656e-08,-5.96977756117667e-08,1.9411555740589392e-07,-5.424022830879949e-08,1.8287450131992955e-07
00:00:04:36.616,61,1.516565646397794e-07,1.7900019244621035e-08,-6.072222902275826e-08,5.185604123880694e-08,-1.2248754899246705e-07,0.003920972812920809,0.21644797921180725,-1.69472770039647e-07,-9.547918722319082e-08,2.6822091214739885e-09,-7.682014313559193e-08,1.4275312310019217e-07,0.004008590709418058,0.2167755663394928,0.022571615874767303,-0.0001361151080345735,0.00538161164149642,0.05965236574411392,0.06915353238582611,0.0018230712739750743,0.001919792266562581,0.007619971409440041,-0.0001917345798574388,0.12395210564136505,0.11381006240844727,0.00029690892552025616,-0.0004142260586377233,0.03153037652373314,0.031099939718842506,0.08283241093158722,0.07757829874753952,0.02570556476712227,0.018955493345856667,-0.00013265677262097597,-0.0004618442908395082,-0.00017561249842401594,0.000416304828831926,0.09898103773593903,0.09414611756801605,0.0007624113350175321,0.0006895741680637002,-0.0011230778181925416,-0.0010649418691173196,0.34310418367385864,0.2337375283241272,0.234063059091568,0.00011447850556578487,0.04037182778120041,0.0447038859128952,-0.0006052750395610929,-0.0007094120956026018,3.948807503206808e-09,-2.7325004481326687e-08,1.649186032182115e-07,-3.468245424187444e-08,1.7382204475779872e-07,6.955815479159355e-08,-6.718560996432643e-08,2.0863488714439882e-07,-6.165355159737373e-08,2.020597520413503e-07
00:00:04:37.633,61,1.6461126506328583e-07,1.2684613359681407e-08,-6.094575155657367e-08,5.7769938166529755e-08,-1.3404525134319556e-07,0.004213301464915276,0.21172992885112762,-1.8471851603862888e-07,-1.0779127279647582e-07,-5.513429712777906e-09,-8.101109472136159e-08,1.4800578185258928e-07,0.00429389625787735,0.2120719850063324,0.02168174274265766,-0.00013031937123741955,0.0045770276337862015,0.05338812991976738,0.06673799455165863,0.0015797293744981289,0.002317180624231696,0.007723022252321243,-0.0002781542716547847,0.12879206240177155,0.11739128082990646,0.0002845612179953605,-0.0004933553864248097,0.030475972220301628,0.02991892769932747,0.07923171669244766,0.07412596046924591,0.026649072766304016,0.018788207322359085,0.0003862716257572174,-0.0009398495312780142,-0.00015769641322549433,0.0004484528908506036,0.09056727588176727,0.08572690933942795,0.0004959508660249412,0.0001925626420415938,-0.001141086220741272,-0.0010977566707879305,0.33854278922080994,0.22728517651557922,0.2276136428117752,0.00014700897736474872,0.04406525939702988,0.048453398048877716,-0.0004665119922719896,-0.0006444805767387152,4.625180682893415e-09,-2.4288892674917406e-08,1.6920267853492987e-07,-3.131106396381256e-08,1.902692048361132e-07,7.387483691445595e-08,-7.806345792005231e-08,2.212263581213847e-07,-7.253139955309962e-08,2.2601335558647406e-07
00:00:04:39.650,61,1.213513343145678e-07,1.210719347000122e-08,-4.7031790018081665e-08,4.189088897987858e-08,-9.837560099867915e-08,0.004583596717566252,0.20984910428524017,-1.3587064984221797e-07,-7.774681165528818e-08,-6.332993573998635e-10,-6.071757496783903e-08,1.120008548127771e-07,0.004655471537262201,0.21017001569271088,0.020419368520379066,-0.00022200748207978904,0.005842261482030153,0.048723794519901276,0.05977531522512436,0.005778199527412653,0.0029487537685781717,0.007030623033642769,-0.0003285252023488283,0.13011141121387482,0.1188647672533989,0.0004345780471339822,-0.000376728770788759,0.028814705088734627,0.028238167986273766,0.07546010613441467,0.07240109145641327,0.019674720242619514,0.01697005331516266,0.0007084288517944515,-0.0014589425409212708,-0.00026862049708142877,0.00029601872665807605,0.0910150408744812,0.08721249550580978,0.0013477737084031105,0.0005769303534179926,-0.0009101280593313277,-0.0008359175990335643,0.3326650857925415,0.22220462560653687,0.22253498435020447,7.358454240602441e-06,0.047713279724121094,0.05207130312919617,-2.9698610887862742e-05,9.587407112121582e-05,3.2642857306086626e-09,-2.0116567966965704e-08,1.2904405366498395e-07,-2.5741755393937638e-08,1.395680016003098e-07,5.506677425159978e-08,-5.528330859760899e-08,1.6514212575202691e-07,-5.096197241982736e-08,1.6395001978253276e-07
00:00:04:40.666,61,7.305294502657489e-08,1.51060515207746e-08,-3.390014313708889e-08,2.3432075835216892e-08,-5.7872384218171646e-08,0.00381274102255702,0.21103040874004364,-8.11461333682928e-08,-4.190951585769653e-08,9.164214276324856e-09,-3.926455960368003e-08,7.538125146311359e-08,0.0038698920980095863,0.21129566431045532,0.018624568358063698,-0.0004291819059289992,0.010135403834283352,0.04898207634687424,0.0390322245657444,0.06619372963905334,0.00790674239397049,0.005288193002343178,-0.00031337563996203244,0.11053123325109482,0.10224726051092148,0.00041810079710558057,-0.00041092425817623734,0.02515971101820469,0.024687880650162697,0.0713123083114624,0.07425175607204437,0.005303497426211834,0.012947995215654373,0.0008859026711434126,-0.0014316345332190394,-0.0003683303657453507,0.00012488439097069204,0.10411207377910614,0.10161563754081726,0.010748662054538727,0.009040959179401398,-0.0007905024103820324,-0.0006219482165761292,0.32361891865730286,0.2194148302078247,0.21973785758018494,-0.00020157836843281984,0.04944867640733719,0.05369464308023453,0.00028443991323001683,0.0013490684796124697,1.572771024527242e-09,-1.830980167483176e-08,8.944422091872184e-08,-2.291053569081214e-08,8.204951740253819e-08,3.502471201954904e-08,-2.73808833384237e-08,1.0543502781956704e-07,-2.466142134949223e-08,9.097158937265704e-08
00:00:04:41.683,61,5.8952718262617054e-08,2.259388587333433e-08,-3.501772738445652e-08,1.654028913833372e-08,-4.49270025626447e-08,0.003216250566765666,0.21119247376918793,-6.45406572630236e-08,-2.771616003371946e-08,2.0489096641540527e-08,-3.5362319295018096e-08,7.146969238647216e-08,0.003268358064815402,0.2114204466342926,0.0172700397670269,-0.00026430876459926367,0.013600139878690243,0.05103594809770584,0.01783512532711029,0.13171085715293884,0.016920961439609528,0.004778754897415638,-0.00037678025546483696,0.08037237077951431,0.07565155625343323,0.00015422329306602478,-0.00022117748449090868,0.021218884736299515,0.020642321556806564,0.06700968742370605,0.07318855077028275,0.001150316558778286,0.010133078321814537,0.00018742174142971635,-3.191158248228021e-05,-0.00027580148889683187,0.00016137227066792548,0.1315193623304367,0.12900035083293915,0.04664062336087227,0.04508817568421364,-0.0010094547178596258,-0.000859332678373903,0.31021538376808167,0.21343719959259033,0.21375949680805206,0.00013326443149708211,0.04846596717834473,0.05234486982226372,-0.00011318832548568025,0.0029232685919851065,7.508788035792691e-10,-2.309679913992113e-08,8.739530699131137e-08,-2.8572976873419975e-08,6.353482717713632e-08,3.06684526663048e-08,-1.4137476966880058e-08,9.301118808480169e-08,-1.1660159060511432e-08,6.284565046144053e-08
00:00:04:42.700,61,8.126720985046632e-08,2.2221357198759506e-08,-4.183500834642473e-08,2.476386740113412e-08,-6.346031966586452e-08,0.0026656524278223515,0.21160155534744263,-8.976086718348597e-08,-4.3362380353073604e-08,1.6950071568544445e-08,-4.5574271467785366e-08,8.951872842999364e-08,0.0027128488291054964,0.2118026316165924,0.016620241105556488,-0.0001441442291252315,0.01578637585043907,0.05060439184308052,0.009284964762628078,0.160682812333107,0.02941320091485977,0.004536766558885574,-0.0003554638533387333,0.05267549678683281,0.050568532198667526,-3.490835297270678e-05,8.291155245387927e-05,0.018331358209252357,0.017687348648905754,0.06394852697849274,0.07110477238893509,0.00035707594361156225,0.008158124051988125,-0.0003257295466028154,0.0008037585066631436,-0.0004957374767400324,-0.00010618075612001121,0.1397315412759781,0.13709904253482819,0.06432659924030304,0.06325358152389526,-0.0010062087094411254,-0.0008790314313955605,0.297322154045105,0.20723576843738556,0.20754298567771912,0.00036324840039014816,0.044961974024772644,0.04860600456595421,-0.00017090946494136006,0.004256141372025013,1.4749821364290483e-09,-2.5071203779702955e-08,1.0721385734768774e-07,-3.084540267650482e-08,8.98167513696535e-08,4.020519384084764e-08,-2.6375055028893257e-08,1.215003493371114e-07,-2.305954716064207e-08,9.555369473446262e-08
00:00:04:43.716,61,8.712522969744896e-08,2.0619481233552506e-08,-4.231929651155042e-08,2.7436762195520714e-08,-6.866641655278727e-08,0.0026623758021742105,0.21494007110595703,-9.646639398397383e-08,-4.874542369748269e-08,1.4193355823977072e-08,-4.771165507122532e-08,9.257346533786404e-08,0.0027029174380004406,0.2151167243719101,0.01592688076198101,-7.074981840560213e-05,0.016982611268758774,0.047733381390571594,0.005700713023543358,0.18080486357212067,0.041429854929447174,0.004016901832073927,-0.0002784042153507471,0.03289565071463585,0.03278457000851631,2.874821439036168e-05,0.00031044811476022005,0.01580030284821987,0.015172741375863552,0.06108127534389496,0.06888429820537567,3.6401746910996735e-05,0.006982541177421808,-0.0005935182562097907,0.0019279924454167485,-0.0005376886110752821,-0.00011610589717747644,0.14151601493358612,0.13894426822662354,0.07261835783720016,0.07202553004026413,-0.001018382259644568,-0.0009084409684874117,0.2890755832195282,0.2022036761045456,0.20249494910240173,0.000435018097050488,0.04193096235394478,0.045670829713344574,0.0009134795982390642,0.006323121953755617,1.748558187131266e-09,-2.3953615979621645e-08,1.0997057131589827e-07,-2.976506863205941e-08,9.72859552916816e-08,4.232162709172371e-08,-3.091991018777662e-08,1.2774020774486416e-07,-2.7436762195520714e-08,1.059472580777765e-07
00:00:04:44.733,61,8.2058832617804e-08,1.4994293806580572e-08,-3.656372271620967e-08,2.6840716316200997e-08,-6.532296481509547e-08,0.001697481027804315,0.2211001068353653,-9.135342793342716e-08,-4.8615039105470714e-08,7.63684493421124e-09,-4.337634962325865e-08,8.253380912037755e-08,0.001727995928376913,0.22126342356204987,0.01545574888586998,-0.00012380938278511167,0.01812347210943699,0.04437613859772682,0.004323940258473158,0.19486317038536072,0.055383287370204926,0.0035134635400027037,-0.00012996180157642812,0.015299073420464993,0.0166410431265831,-4.167124643572606e-05,0.00038740725722163916,0.01348239928483963,0.012847316451370716,0.061327915638685226,0.06995385885238647,-9.897351264953613e-05,0.005723072215914726,-0.00048321933718398213,0.00388088496401906,-0.0005674181738868356,-9.453170059714466e-05,0.13682390749454498,0.1339500993490219,0.07545577734708786,0.0754193365573883,-0.0009577625896781683,-0.0008332806755788624,0.282027930021286,0.2000911384820938,0.20038051903247833,0.00041069387225434184,0.03834426403045654,0.0423438735306263,0.0030983900651335716,0.009461252950131893,1.8812715829596982e-09,-1.896172818760533e-08,9.700656278255337e-08,-2.3823231387609667e-08,9.268521949934438e-08,3.878260201872763e-08,-3.2521782600269944e-08,1.1681579081823656e-07,-2.928078224329056e-08,1.043453821125695e-07
00:00:04:45.750,61,8.087604896900302e-08,1.449137965181535e-08,-3.5911799756149776e-08,2.6458874202717197e-08,-6.440095745574581e-08,0.0004606500151567161,0.22786790132522583,-8.998438971730138e-08,-4.8261135532357e-08,7.338821994551381e-09,-4.2640603936661137e-08,8.106231774718253e-08,0.0004854276776313782,0.22803281247615814,0.014653627760708332,-0.00015932373935356736,0.01835194043815136,0.04127819836139679,0.0037376030813902617,0.20155075192451477,0.06863506138324738,0.0033822825644165277,-6.942040636204183e-05,0.006432645954191685,0.008237559348344803,0.0008484040154144168,0.0013536919141188264,0.011968350037932396,0.011359089985489845,0.061890240758657455,0.07121545821428299,-9.895458788378164e-05,0.0048197596333920956,2.6918351068161428e-05,0.005064459051936865,-0.0004195221117697656,7.361881580436602e-05,0.13087913393974304,0.1278502643108368,0.07289788126945496,0.07296392321586609,-0.0007941382937133312,-0.0006548583623953164,0.27787548303604126,0.1983863115310669,0.19867733120918274,0.0005666388315148652,0.034427300095558167,0.03849441185593605,0.003219692036509514,0.009913562797009945,1.8579885407987717e-09,-1.8421561165382627e-08,9.52743022253344e-08,-2.3283064365386963e-08,9.123235855668099e-08,3.812369087086154e-08,-3.211200194641606e-08,1.148786381577338e-07,-2.89827593036307e-08,1.0307878284265826e-07
00:00:04:45.766,61,1.033674905670523e-07,4.693865740534875e-09,-3.5911799756149776e-08,3.7010760678413135e-08,-8.459203115762648e-08,0.0002847308060154319,0.23696191608905792,-1.1624768347928693e-07,-6.977468558488908e-08,-7.823109271498652e-09,-4.9690715542283215e-08,8.951872842999364e-08,0.0003008881176356226,0.23713113367557526,0.014222903177142143,-0.00010787252540467307,0.01854836381971836,0.03839550167322159,0.003137921681627631,0.19808849692344666,0.07855560630559921,0.003417521482333541,4.080154758412391e-05,0.002057273406535387,0.003982584923505783,0.0017673992551863194,0.0025054900906980038,0.01104268990457058,0.010386249981820583,0.06378668546676636,0.07333040982484818,5.31506520928815e-05,0.0039967019110918045,0.00038401095662266016,0.005646247882395983,-4.2642728658393025e-05,0.00043433488463051617,0.12401524186134338,0.12081751227378845,0.0682545080780983,0.0684284195303917,-0.0008875429630279541,-0.0007777440478093922,0.2726198434829712,0.20051485300064087,0.2008190155029297,0.0005948029574938118,0.031351327896118164,0.03514780104160309,0.0031563579104840755,0.009516872465610504,3.055902197957039e-09,-1.274049310495684e-08,1.0086223767302727e-07,-1.637265079068584e-08,1.2021511963666853e-07,4.5441556295600094e-08,-5.140900682931715e-08,1.3615935756661202e-07,-4.7814101122867214e-08,1.4536082915128645e-07
00:00:04:46.783,61,1.1550262257742361e-07,8.251517691348909e-09,-4.2263419430810245e-08,4.070810888379128e-08,-9.397044919978725e-08,0.0003279760421719402,0.24196581542491913,-1.295562839231934e-07,-7.629394360719743e-08,-4.786997909178581e-09,-5.650799650425142e-08,1.0302290576191808e-07,0.0003432288649491966,0.24213995039463043,0.01407543383538723,-3.739189196494408e-05,0.017921365797519684,0.03701961785554886,0.00361888506449759,0.190013125538826,0.07589919865131378,0.0033514443784952164,1.0614749044179916e-05,0.0005272913258522749,0.0026390361599624157,0.0028628441505134106,0.003632746869698167,0.010176985524594784,0.009445502422749996,0.06538958847522736,0.07475533336400986,0.00017441093223169446,0.0036605196073651314,0.0006866198964416981,0.005405317060649395,6.620422209380195e-05,0.000516281696036458,0.1180257722735405,0.1147705465555191,0.06334920972585678,0.0634506568312645,-0.0009658074122853577,-0.0008703100611455739,0.267450213432312,0.201130673289299,0.20142105221748352,0.0007113618194125593,0.029255567118525505,0.033080339431762695,0.002121028956025839,0.008077648468315601,3.2840761221564208e-09,-1.6484410281236705e-08,1.1680647560297075e-07,-2.1215528889229063e-08,1.3362615902678954e-07,5.146255688259771e-08,-5.509704337214316e-08,1.543061785014288e-07,-5.125999535948722e-08,1.5933066777051863e-07
00:00:04:47.799,61,1.112651091261796e-07,-1.3783574281944766e-09,-3.3974647095647015e-08,4.1378662274382805e-08,-9.216368113129647e-08,0.0005622327444143593,0.24479171633720398,-1.2578442465382977e-07,-7.938593427070373e-08,-1.624226619867386e-08,-5.119945711840046e-08,8.97049901027458e-08,0.000575959391426295,0.24495849013328552,0.013300497084856033,-7.497780188714387e-06,0.01731032505631447,0.035526979714632034,0.003790774615481496,0.17685841023921967,0.06791573762893677,0.0031622019596397877,2.4756602670095162e-06,4.307687413529493e-05,0.0022088419646024704,0.002916882047429681,0.003688869532197714,0.009821443818509579,0.00906586553901434,0.06699445843696594,0.07622483372688293,0.0004114523471798748,0.0035037994384765625,0.0008130241767503321,0.004703460726886988,0.00018678173364605755,0.0006243093521334231,0.11206279695034027,0.10916872322559357,0.056363821029663086,0.056469183415174484,-0.0008719551842659712,-0.0007949781138449907,0.2673148214817047,0.2008313536643982,0.20110486447811127,0.0006159417098388076,0.027102118358016014,0.03099517896771431,0.0007301425794139504,0.00599039439111948,3.634486267500847e-09,-8.27014456916686e-09,9.88133237456168e-08,-1.1473893835045601e-08,1.3127923637057393e-07,4.7455543494834274e-08,-6.010755981833427e-08,1.4157966177208436e-07,-5.662441182607836e-08,1.6335397390321305e-07
00:00:04:48.816,61,8.942559048819021e-08,6.780028538599936e-09,-3.3024697643213585e-08,3.13948831376365e-08,-7.276423019675349e-08,0.00043630151776596904,0.24802166223526,-1.0017305385190411e-07,-5.8822333670605076e-08,-3.2410025774254336e-09,-4.397705311021127e-08,8.02800030896833e-08,0.000455929635791108,0.24819236993789673,0.012753410264849663,-0.00011088036262663081,0.015666984021663666,0.036989856511354446,0.00507516460493207,0.16868530213832855,0.06043664366006851,0.0034749654587358236,2.0414404389157426e-06,0.0006015117396600544,0.0023285693023353815,0.002267803531140089,0.003058601636439562,0.009367450140416622,0.008572106249630451,0.06721776723861694,0.07612264901399612,0.00047143935807980597,0.0033957762643694878,0.0008965446031652391,0.003777917241677642,1.9100345525657758e-05,0.0004181558033451438,0.11222433298826218,0.10921531915664673,0.04877662658691406,0.04892554134130478,-0.0006913507240824401,-0.0005889916210435331,0.26906895637512207,0.20346742868423462,0.2037445455789566,0.0006955881253816187,0.025528578087687492,0.02916727028787136,-0.0005943721625953913,0.0037221121601760387,2.516899355597957e-09,-1.3094395789892133e-08,9.160488900761266e-08,-1.6912817812908543e-08,1.0352582080486172e-07,4.006782461374314e-08,-4.2412430900640175e-08,1.1998228899301466e-07,-3.917142876730395e-08,1.2319534903326712e-07
