Timecode,BlendshapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
00:00:06:04.083,61,2.9392539957484587e-08,8.940697071579962e-09,-1.545995509388831e-08,8.768402004477593e-09,-2.2733583904255283e-08,0.0292184017598629,0.07009948045015335,-3.273598991881954e-08,-1.5180557255689564e-08,7.1525572131747595e-09,-1.6922131251817518e-08,3.322958974649737e-08,0.029369836673140526,0.07018127292394638,0.0476466566324234,0.0002709721738938242,0.03162943199276924,0.14031100273132324,0.0009867012267932296,0.1192765012383461,0.00018020272545982152,0.003629378043115139,8.917359809856862e-05,0.2638288140296936,0.2605894207954407,-0.0005733490106649697,-0.0002445137361064553,0.030023397877812386,0.029869461432099342,0.04227606952190399,0.0371132418513298,-0.00028352023218758404,0.0068511515855789185,-0.00022515594901051372,0.0033152750693261623,0.001149190473370254,0.0021595226135104895,0.3779846131801605,0.3779905438423157,0.159518763422966,0.15799669921398163,-0.0005070793558843434,-0.0003110873803962022,0.3626581132411957,0.30068230628967285,0.3009466826915741,0.000645830703433603,0.12608523666858673,0.13340559601783752,0.050399985164403915,0.060491617769002914,4.761386840357318e-10,-9.760260155644573e-09,4.0475278240137413e-08,-1.193955512235334e-08,3.216788257986991e-08,1.4657853597555004e-08,-8.959323061219493e-09,4.435889522369507e-08,-7.78585640404117e-09,3.371387791162306e-08
00:00:06:05.099,61,8.689239550108141e-09,-3.9860608147535e-09,1.8626451769865326e-10,4.088505978216972e-09,-7.702038118395649e-09,0.0253840871155262,0.07903670519590378,-1.0794028781901943e-08,-8.6054203762842e-09,-6.1839817711017986e-09,-2.9243529819922287e-09,3.259629011154175e-09,0.02549906261265278,0.07912560552358627,0.03269142657518387,-0.00033895522938109934,0.029001744464039803,0.0628843903541565,0.0021707979030907154,0.107539102435112,8.96906858542934e-05,0.003325097495689988,0.00012168385001132265,0.2762640714645386,0.26989588141441345,-0.00030813217745162547,-0.00016941726789809763,0.025623587891459465,0.0261846873909235,0.019357716664671898,0.017919784411787987,-4.958093268214725e-05,0.006082432344555855,0.0032856413163244724,0.010110492818057537,0.0006946472567506135,0.0018828888423740864,0.21486026048660278,0.21350198984146118,0.13145135343074799,0.12853552401065826,-0.0006582081550732255,-0.0002623391046654433,0.3710539638996124,0.3080272674560547,0.3083515465259552,0.00027537517598830163,0.14019736647605896,0.14926424622535706,0.06608665734529495,0.07736298441886902,4.726461999560172e-10,2.3469328702674375e-09,2.4586916946844894e-09,2.756714856388953e-09,1.0933726812822897e-08,2.607703164514419e-09,-7.674097801668722e-09,8.046627364421965e-09,-7.48783346438131e-09,1.7136335017653437e-08
00:00:06:06.116,61,3.3974647095647015e-08,3.5390257391298974e-10,-1.0924413373913922e-08,1.242384328747903e-08,-2.7883798381367342e-08,0.022837774828076363,0.08302082121372223,-3.8826836856742375e-08,-2.37114718970588e-08,-3.725290298461914e-09,-1.6232952759764885e-08,2.8610228852699038e-08,0.022941650822758675,0.08308985084295273,0.028098618611693382,-0.0004413877031765878,0.0259668231010437,0.032540202140808105,0.002123525133356452,0.09219326823949814,0.0011482775444164872,0.00294350553303957,0.0001321179443039,0.28937047719955444,0.28234460949897766,-0.00035758435842581093,-0.0002967238542623818,0.023591365665197372,0.02431737445294857,0.010642345063388348,0.009398100897669792,0.0012344043934717774,0.00521524902433157,0.03365303575992584,0.03280077502131462,0.001806492218747735,0.0031604901887476444,0.1532549113035202,0.1520649939775467,0.125512957572937,0.12332779914140701,-0.0007747617200948298,-0.00038533032056875527,0.3744947910308838,0.31254342198371887,0.31290754675865173,-0.00023065641289576888,0.15154170989990234,0.16235625743865967,0.08437767624855042,0.09769381582736969,1.0617077217389692e-09,-3.483146437943674e-09,3.186985964021005e-08,-4.4330956683324985e-09,3.9311125021868065e-08,1.4454126784357868e-08,-1.784414038752402e-08,4.389788799130656e-08,-1.655891601615167e-08,4.962086563864432e-08
00:00:06:07.133,61,5.4542905303378575e-08,1.0468065525515158e-08,-2.499669804478799e-08,1.7555430886773138e-08,-4.316679991234196e-08,0.02153422310948372,0.07832633703947067,-6.096437488167794e-08,-3.172084817038012e-08,6.2957408175634555e-09,-2.940651100402647e-08,5.5953861988200515e-08,0.021639348939061165,0.07837636768817902,0.02501692622900009,-0.00037914834683761,0.023162374272942543,0.01858464442193508,0.0029798306059092283,0.0842270478606224,0.004276487044990063,0.002900603460147977,0.00016573132597841322,0.2913859486579895,0.2847496271133423,-0.0003561800695024431,-0.00038143337587825954,0.021923504769802094,0.02274111658334732,0.007901234552264214,0.006242846138775349,0.0020846989937126637,0.005028292536735535,0.0555284209549427,0.05021696165204048,0.002878400031477213,0.0042922417633235455,0.12335849553346634,0.12249895185232162,0.12362361699342728,0.12179743498563766,-0.0009773749625310302,-0.0006420999998226762,0.3752511739730835,0.31308114528656006,0.3134622573852539,-0.00026560548576526344,0.1577422022819519,0.16918979585170746,0.09414556622505188,0.10885214060544968,1.1944212285897038e-09,-1.3560057077199872e-08,6.597488777515537e-08,-1.6801060098714515e-08,6.072222902275826e-08,2.567539958420184e-08,-2.0936131051030316e-08,7.806811197497154e-08,-1.860782461449162e-08,6.854534007061375e-08
00:00:06:09.150,61,7.818452729679848e-08,7.63684493421124e-09,-3.0240045134632965e-08,2.7026981541666828e-08,-6.323680423747646e-08,0.019908396527171135,0.059861354529857635,-8.791685246478664e-08,-5.027279215141789e-08,-5.029142102763728e-10,-3.9329751899686016e-08,7.233582266508165e-08,0.02002313919365406,0.05987795814871788,0.02365591935813427,-0.0003423955640755594,0.020485877990722656,0.010779118165373802,0.0028585242107510567,0.08517341315746307,0.007921850308775902,0.002337256446480751,0.00013347150525078177,0.2945433557033539,0.28944453597068787,-0.0003640675568021834,-0.00031917155138216913,0.02045840583741665,0.02154707908630371,0.008279252797365189,0.00608872901648283,0.0034149643033742905,0.004770001396536827,0.07451175153255463,0.06708194315433502,0.0037767260801047087,0.0052663167007267475,0.10718332976102829,0.10661867260932922,0.1312788724899292,0.13006682693958282,-0.001184795517474413,-0.0008755832677707076,0.38432884216308594,0.3149707019329071,0.31535977125167847,-0.0001770817907527089,0.1666228175163269,0.179350808262825,0.10365783423185349,0.12089771032333374,2.107117369476441e-09,-1.320615439226458e-08,8.298083997715366e-08,-1.6577541117612782e-08,8.916482130416625e-08,3.516906943445974e-08,-3.5595149938671966e-08,1.0626390434254063e-07,-3.2559036355905846e-08,1.0602175848362094e-07
00:00:06:10.166,61,5.037989581069269e-08,8.419156038996789e-09,-2.197921311619666e-08,1.6596167995430733e-08,-4.006549758628353e-08,0.020484304055571556,0.03267178684473038,-5.6568534745338184e-08,-3.0286610552821e-08,4.228204453227136e-09,-2.6701018285280043e-08,5.041249195869568e-08,0.02060440368950367,0.03266162797808647,0.022548789158463478,-0.0002535321982577443,0.019424287602305412,0.007029470056295395,0.001921911258250475,0.09354129433631897,0.010722620412707329,0.001983755035325885,3.201555591658689e-05,0.301727831363678,0.2980723977088928,-0.0003645086253527552,-0.0001884567755041644,0.018524469807744026,0.01975894346833229,0.007548168767243624,0.005067337770015001,0.004133435431867838,0.004258596803992987,0.08778272569179535,0.0810341089963913,0.005017038434743881,0.006536856293678284,0.10519859194755554,0.10561752319335938,0.14699558913707733,0.1464325487613678,-0.0010047138202935457,-0.0007358360453508794,0.39828887581825256,0.3199092447757721,0.32028838992118835,7.097590423654765e-05,0.18056663870811462,0.1939965784549713,0.11429082602262497,0.1338803619146347,1.1746306149973407e-09,-1.1473893835045601e-08,5.86919490785931e-08,-1.4100224099422576e-08,5.624256971259456e-08,2.333428739120791e-08,-2.019107370188067e-08,7.116236133697385e-08,-1.8253922817734747e-08,6.51925802230835e-08
00:00:06:11.183,61,5.7513826590138706e-08,-3.073364451822158e-09,-1.600943555501999e-08,2.1867453625645794e-08,-4.7963112592697144e-08,0.022199442610144615,0.016773197799921036,-6.578862610240321e-08,-4.220753879735639e-08,-1.098960655809833e-08,-2.611894167614537e-08,4.466622982590707e-08,0.022334516048431396,0.016730187460780144,0.022905148565769196,-7.451150304405019e-05,0.01885906234383583,0.005724505987018347,0.0010015636216849089,0.11523135006427765,0.013493133708834648,0.0016254587098956108,7.044347148621455e-05,0.3056766390800476,0.30436405539512634,-0.000212098952033557,1.2508630788943265e-05,0.017300503328442574,0.018712230026721954,0.006520521827042103,0.0036780184600502253,0.0039305011741817,0.0038927376735955477,0.09681368619203568,0.0946393683552742,0.005627008154988289,0.007229941431432962,0.11214292794466019,0.11368203908205032,0.18076781928539276,0.18129001557826996,-0.0005334102897904813,-0.0002791035221889615,0.4080554246902466,0.3258253335952759,0.3262123167514801,0.00038556032814085484,0.19314521551132202,0.2078501135110855,0.1260695606470108,0.1495707631111145,1.9615982171927726e-09,-2.9988587169071934e-09,4.811212406252707e-08,-3.911554635749326e-09,6.76326479265299e-08,2.3704487261966278e-08,-3.2521782600269944e-08,7.15861077082991e-08,-3.0472875778286834e-08,8.717179156292332e-08
00:00:06:12.200,61,1.912936653525321e-08,-9.145587398506905e-09,6.426125742642341e-10,9.201467143782338e-09,-1.7350538783489355e-08,0.023391347378492355,0.008654450997710228,-2.3283064365386963e-08,-1.9147991636714323e-08,-1.3783574281944766e-08,-6.067566449274864e-09,6.817281406057418e-09,0.02352285385131836,0.008609553799033165,0.023036563768982887,2.2520347556564957e-05,0.020174015313386917,0.006738671101629734,0.001043709460645914,0.13927298784255981,0.011344295926392078,0.0020234480034559965,-1.0507796105230227e-05,0.3116638660430908,0.3115313649177551,-0.0002489322505425662,1.8433333025313914e-05,0.015544934198260307,0.016849329695105553,0.005689970217645168,0.002852332079783082,0.00334867718629539,0.003344102529808879,0.09428724646568298,0.0988997295498848,0.0061922683380544186,0.007801673375070095,0.13927233219146729,0.14100785553455353,0.21607524156570435,0.21664761006832123,-0.0005039298557676375,-0.00023507892910856754,0.41495001316070557,0.3345741629600525,0.3349757492542267,0.00030328435241244733,0.20653948187828064,0.22127589583396912,0.14003342390060425,0.16596196591854095,1.057051113306784e-09,5.476176845320424e-09,3.948807503206808e-09,6.649643058409538e-09,2.4205073501093466e-08,5.738111319431027e-09,-1.6838312077993578e-08,1.7452984835131247e-08,-1.654028913833372e-08,3.799796033376879e-08
00:00:06:13.216,61,2.1923334259099647e-08,-9.834766778737958e-09,2.98023217215615e-10,1.0412186668418144e-08,-1.991167586368192e-08,0.028063980862498283,0.001839349279180169,-2.6486814519444124e-08,-2.1588057563803886e-08,-1.5050172663677586e-08,-7.0594250445310536e-09,8.251517691348909e-09,0.02819346822798252,0.0017790698911994696,0.02288135141134262,0.00011003248073393479,0.021564345806837082,0.012681557796895504,0.0011270266259089112,0.1655837893486023,0.0088487658649683,0.0019382585305720568,5.0112110329791903e-05,0.3190380334854126,0.32112595438957214,-0.0003530484391376376,-7.216334324766649e-06,0.014068679884076118,0.015336912125349045,0.00364317512139678,0.0007635820074938238,0.0019185025012120605,0.0026711849495768547,0.0824563205242157,0.09766850620508194,0.006589195691049099,0.008171184919774532,0.1735512614250183,0.17512905597686768,0.24532796442508698,0.24620172381401062,-0.00014412880409508944,0.00015239357890095562,0.41718947887420654,0.34416624903678894,0.34455445408821106,0.00019766103650908917,0.22532546520233154,0.2402152270078659,0.15747565031051636,0.18537044525146484,1.1757947948609626e-09,5.755573351251542e-09,5.513429712777906e-09,6.9476664421586065e-09,2.752989480825363e-08,6.745103586780488e-09,-1.9054859023981408e-08,2.048444081026446e-08,-1.8682330349406584e-08,4.276633092104021e-08
00:00:06:14.233,61,1.381617042994776e-08,-1.3541430199381921e-08,5.429610538953966e-09,8.344650304081824e-09,-1.3820827149402248e-08,0.03465590626001358,0.0009197968174703419,-1.7713755795512043e-08,-1.8086284470086866e-08,-1.8589197736673668e-08,-1.953449180192024e-09,-2.1606683109354208e-09,0.034774355590343475,0.0008790016290731728,0.0248198751360178,1.5703681128798053e-05,0.023586325347423553,0.026611516252160072,0.0011887449072673917,0.19305257499217987,0.005793743301182985,0.0020711245015263557,0.00027037158724851906,0.3259240984916687,0.3297739326953888,-0.000367406610166654,-6.765127182006836e-06,0.013837609440088272,0.015068900771439075,0.002790144644677639,-0.00010834098065970466,0.0012916732812300324,0.0030169750098139048,0.0640181228518486,0.08874885737895966,0.006770289037376642,0.008388851769268513,0.2166237235069275,0.21763992309570312,0.27004802227020264,0.2711980938911438,-0.00014104723231866956,0.00023378014157060534,0.41883766651153564,0.3514786660671234,0.35186997056007385,5.053263157606125e-05,0.24363191425800323,0.25814932584762573,0.1701951026916504,0.1991589367389679,1.0966323404915101e-09,9.518116961260148e-09,-7.227063392178934e-09,1.1473893835045601e-08,1.9054859023981408e-08,2.4319160019103947e-09,-1.752749057004621e-08,7.292255688184923e-09,-1.7601996304961176e-08,3.4607946730602634e-08
00:00:06:14.250,61,3.193505193621604e-08,-1.5478581971706262e-08,1.0337680711458574e-09,1.5469268532797287e-08,-2.9169022752739693e-08,0.0414351262152195,0.001458988175727427,-3.824010619268847e-08,-3.2074748190780156e-08,-2.3134052895557033e-08,-9.74629088545953e-09,1.0877847955725883e-08,0.04153655841946602,0.0014313304563984275,0.028486935421824455,-6.933390977792442e-05,0.027307163923978806,0.04193843901157379,0.0013728917110711336,0.2093096226453781,0.0028976011089980602,0.002313476987183094,0.00040649063885211945,0.3311759829521179,0.33638817071914673,-0.000546768307685852,-0.00020670294179581106,0.013459601439535618,0.014474836178123951,0.0033120031002908945,0.00029060186352580786,0.000574534700717777,0.002983743790537119,0.04626874998211861,0.07693875581026077,0.006638781633228064,0.008286566473543644,0.27160176634788513,0.27220016717910767,0.29525116086006165,0.2965170443058014,-0.0004670357739087194,-3.8317441067192703e-05,0.42096129059791565,0.3590191602706909,0.35941436886787415,-0.0002267882227897644,0.2570284605026245,0.27035778760910034,0.1793968230485916,0.20845764875411987,1.7695128695649487e-09,9.257346000879352e-09,6.742775227053244e-09,1.1101365160470777e-08,4.0978193283081055e-08,9.916257148745444e-09,-2.8442592281407997e-08,2.9327347661478598e-08,-2.801418297337932e-08,6.299465837855678e-08
00:00:06:15.266,61,2.4205073501093466e-08,-2.3301691243204914e-08,9.32253918506376e-09,1.4412217197445898e-08,-2.4018810051984474e-08,0.04675362631678581,0.0015400332631543279,-3.0137599082991073e-08,-3.157183670055019e-08,-3.18139790067562e-08,-3.296881878611657e-09,-3.5855918234517503e-09,0.046846672892570496,0.0015264481771737337,0.033766910433769226,-0.00012790635810233653,0.030440878123044968,0.056470900774002075,0.0015547745861113071,0.2174605131149292,0.001923711271956563,0.0029297005385160446,0.0005697814631275833,0.3257511258125305,0.3318746089935303,-0.0005416220519691706,-0.00013506054528988898,0.014013302512466908,0.014752893708646297,0.0066090659238398075,0.0023554363287985325,-0.0001570516760693863,0.0026716345455497503,0.03176964074373245,0.06583146750926971,0.006364037282764912,0.008012191392481327,0.31322142481803894,0.3131750822067261,0.3088452219963074,0.3101368844509125,-0.00040884019108489156,5.166172923054546e-05,0.42208877205848694,0.36814185976982117,0.3685554265975952,-0.0005552491056732833,0.259438693523407,0.2712324261665344,0.17988139390945435,0.20794819295406342,1.9231811698716683e-09,1.6428529647782852e-08,-1.2367963542203597e-08,1.9483268332010084e-08,3.3974647095647015e-08,4.7241339728998355e-09,-3.02121030415492e-08,1.3168901524807097e-08,-3.026798367500305e-08,5.954876414193677e-08
00:00:06:16.283,61,-4.395842356785806e-09,-3.505498114009242e-08,2.6905908612206986e-08,6.6123901909520555e-09,-2.3655593039961786e-09,0.05005192756652832,0.001251539564691484,1.0058284205527457e-09,-1.9017607044702345e-08,-4.278495779885816e-08,1.4123506808516595e-08,-3.91900556451219e-08,0.05012908950448036,0.0012636196333914995,0.03488180413842201,-0.0001957665226655081,0.03251854330301285,0.06405187398195267,0.0013342523016035557,0.2219008207321167,0.0013024770887568593,0.0033186383079737425,0.0006298492662608624,0.30088672041893005,0.3053232431411743,-0.0003549981047399342,6.428599590435624e-05,0.013865958899259567,0.014314370229840279,0.009983006864786148,0.006112102884799242,-0.0005694596329703927,0.0024858000688254833,0.020224224776029587,0.0526839941740036,0.005927452817559242,0.007427371572703123,0.3207899332046509,0.31959325075149536,0.2968299984931946,0.29731643199920654,-0.0004128873406443745,2.422332727292087e-05,0.4154352843761444,0.3726184070110321,0.37303173542022705,-0.0007701032445766032,0.24539123475551605,0.25481387972831726,0.16940732300281525,0.19457508623600006,1.6135163205532876e-09,2.8423965403590046e-08,-5.5767596762734684e-08,3.4291296913124825e-08,3.594905040316121e-09,-1.0353979007504677e-08,-2.3953615979621645e-08,-3.2619574596992607e-08,-2.5350599841544863e-08,3.067776432885694e-08
00:00:06:17.299,61,-3.997702080482668e-08,-4.643574413876195e-08,4.634260974967219e-08,-3.855675334563102e-09,2.5201588371714934e-08,0.05412820726633072,0.001286818995140493,4.0028243830647625e-08,-9.87201875801702e-10,-5.237758315956853e-08,3.466382736405649e-08,-8.008442620166534e-08,0.05419143661856651,0.0013023066567257047,0.03416455537080765,-0.0002772500738501549,0.033307239413261414,0.06682148575782776,0.001102531561627984,0.22979636490345,0.0026004482060670853,0.003219402162358165,0.0006176652968861163,0.25506114959716797,0.257779061794281,-0.00032657026895321906,-8.088708273135126e-05,0.01351714413613081,0.013575272634625435,0.01515188068151474,0.011425906792283058,-0.0006364783621393144,0.002477676374837756,0.009714619256556034,0.03927178680896759,0.005336576607078314,0.006720526143908501,0.28893837332725525,0.28672924637794495,0.25503501296043396,0.2543887197971344,-0.0001045036333380267,0.00029777525924146175,0.4115341305732727,0.37272071838378906,0.3731130361557007,-0.0009085751371458173,0.21880587935447693,0.22597545385360718,0.14483241736888885,0.16506844758987427,1.0407529282829842e-09,4.068948200597333e-08,-1.0535121219845678e-07,4.936009645462036e-08,-3.5362319295018096e-08,-2.8379727012861622e-08,-1.3671815679572319e-08,-8.712522969744896e-08,-1.6465783403418754e-08,-9.294598868336834e-09
00:00:06:18.316,61,-5.0091184533584965e-08,-4.945322729099644e-08,5.187466811662489e-08,-6.780028538599936e-09,3.3155082235225564e-08,0.058024272322654724,-0.00010993957403115928,5.1101668674391476e-08,3.9860608147535e-09,-5.4854901065937156e-08,4.048924751032246e-08,-9.160488900761266e-08,0.05808553844690323,-0.00010574937186902389,0.030580878257751465,-0.00023695379786659032,0.032844629138708115,0.06626346707344055,0.0007478225161321461,0.236488476395607,0.006903036963194609,0.0034873979166150093,0.00048202407197095454,0.19652904570102692,0.19652245938777924,-0.00012107729708077386,0.00012367486488074064,0.012231738306581974,0.01181849930435419,0.015909947454929352,0.013276959769427776,-0.00037443279870785773,0.0031225348357111216,0.0022994435857981443,0.023659976199269295,0.004751200322061777,0.0058257365599274635,0.2475181519985199,0.2439081221818924,0.19646091759204865,0.19329522550106049,-0.00017744064098224044,0.0001232278300449252,0.4106300473213196,0.3719834089279175,0.37235119938850403,-0.0007151290192268789,0.18518295884132385,0.1885027289390564,0.11380423605442047,0.12656153738498688,8.777715221341964e-10,4.440546064188311e-08,-1.1935830457332486e-07,5.3551048040390015e-08,-4.64543710165799e-08,-3.352179334115135e-08,-1.0430812658057675e-08,-1.0262243677061633e-07,-1.3913958873956744e-08,-2.0302831416074696e-08
00:00:06:19.333,61,4.181638146860678e-09,-4.89875660036887e-08,3.4356489209130814e-08,1.308042563152867e-08,-1.1594965876327024e-08,0.059114303439855576,-0.000685975537635386,-1.0011717677116394e-08,-3.391876646219316e-08,-6.13741590882455e-08,1.5164259181688067e-08,-4.666857478241582e-08,0.05916992202401161,-0.000708460807800293,0.028956104069948196,-9.319446689914912e-05,0.03248748928308487,0.06804348528385162,0.0015358292730525136,0.23716449737548828,0.035415422171354294,0.004010296892374754,0.0004936864133924246,0.12366464734077454,0.1218930259346962,-0.0008610254735685885,-0.00021602987544611096,0.009753256104886532,0.008667770773172379,0.015267960727214813,0.012776908464729786,-0.0006846452015452087,0.003593419212847948,0.00046807885519228876,0.013291025534272194,0.00410568667575717,0.004954884760081768,0.2117435783147812,0.20752039551734924,0.13723443448543549,0.13276296854019165,-0.0004028499242849648,-0.0002553343656472862,0.42149391770362854,0.37381666898727417,0.3741731643676758,-0.0002741965581662953,0.14049586653709412,0.1398574709892273,0.07517486065626144,0.08147066086530685,2.585584191194812e-09,3.928318648149798e-08,-6.949529307576086e-08,4.6901405426069687e-08,1.710839647728335e-08,-1.0038493591935094e-08,-3.881752519419024e-08,-3.2535755423168666e-08,-4.0493905117955364e-08,5.78910110959896e-08
00:00:06:20.349,61,4.371628037347364e-08,-3.8277356395610695e-08,1.4016404925598636e-08,2.520624597934784e-08,-4.24869348591983e-08,0.053172655403614044,-0.00042904377914965153,-5.354173637783788e-08,-5.491077814667733e-08,-5.2936375283252346e-08,-7.047783689984044e-09,-3.0919908855508993e-09,0.053231000900268555,-0.0004561471869237721,0.027028793469071388,-5.476899605127983e-05,0.031017890200018883,0.07004646956920624,0.0034582209773361683,0.23974284529685974,0.08615866303443909,0.004368557129055262,0.0005791469011455774,0.029837746173143387,0.029935965314507484,-0.002364342100918293,-0.000671355752274394,0.0072221457958221436,0.005865258630365133,0.014572704210877419,0.013007977977395058,-0.0013906836975365877,0.003887113416567445,-0.0002490138867869973,0.00800147745758295,0.003494844539090991,0.004084459505975246,0.18438133597373962,0.17982444167137146,0.09911740571260452,0.09441669285297394,-0.0003962922201026231,-0.0003007710038218647,0.4386996924877167,0.37308964133262634,0.37345123291015625,0.0004845032235607505,0.10279783606529236,0.09876864403486252,0.045428209006786346,0.04783866927027702,3.3155083123403983e-09,2.7427450532968578e-08,-1.7415732855852184e-08,3.194436359876818e-08,6.07129209129198e-08,9.484356411348926e-09,-5.1651149135523156e-08,2.6631168381641146e-08,-5.1669776013341107e-08,1.0432675168203787e-07
00:00:06:21.366,61,4.305038459051502e-08,-7.264316259636416e-09,-8.288770558806391e-09,1.7755665382424013e-08,-3.67127341860396e-08,0.04375787079334259,0.00012305975542403758,-4.994683067138794e-08,-3.553926930521811e-08,-1.4416873028721966e-08,-1.77836039227941e-08,2.833083279085713e-08,0.043826475739479065,7.693767838645726e-05,0.025404609739780426,9.268298526876606e-06,0.0289124958217144,0.07014267146587372,0.00631791353225708,0.2464180588722229,0.14052321016788483,0.004290186334401369,0.0007319931173697114,9.454596875002608e-05,0.001425325870513916,0.022567911073565483,0.025737207382917404,0.005453747697174549,0.004052657634019852,0.01653307117521763,0.01459257211536169,-0.0013147282879799604,0.0033294593449681997,-0.00024179636966437101,0.004558357410132885,0.002685575745999813,0.00317327119410038,0.16274642944335938,0.15707340836524963,0.07041681557893753,0.0658940002322197,-0.0003392276121303439,-0.00028450251556932926,0.45305758714675903,0.3700384497642517,0.3704023063182831,0.0012987698428332806,0.0735897421836853,0.06818598508834839,0.024579348042607307,0.024997036904096603,1.7462298274040222e-09,2.607703164514419e-09,2.784654462573144e-08,2.1234154434779384e-09,5.159527205478298e-08,1.64296949378695e-08,-2.8125942463930187e-08,4.9397350210256263e-08,-2.7157366133678806e-08,7.19726074294158e-08
00:00:06:22.383,61,7.919967259795158e-08,-1.2200326082734136e-08,-1.6130506708122994e-08,3.2163224972237003e-08,-6.735324831197431e-08,0.041306789964437485,0.0007417559390887618,-9.12044200163109e-08,-6.388872719753635e-08,-2.5257469005168787e-08,-3.281980909264348e-08,5.309469841563441e-08,0.04140845313668251,0.0006714570336043835,0.02558467537164688,4.921525760437362e-05,0.025422580540180206,0.08061874657869339,0.02477855607867241,0.2493164837360382,0.23194819688796997,0.004831948783248663,0.0007338327122852206,-0.001781665370799601,0.0015754300402477384,0.10273335129022598,0.10764643549919128,0.00341174122877419,0.0022180823143571615,0.017743205651640892,0.013771440833806992,-0.0009953356347978115,0.004253091290593147,-0.0003936076245736331,0.0018868446350097656,0.0025218361988663673,0.0028889337554574013,0.14171165227890015,0.13471609354019165,0.03933219984173775,0.03510340675711632,-0.000558777479454875,-0.0005500114057213068,0.46341580152511597,0.3676224648952484,0.3679906725883484,0.003189472947269678,0.056140147149562836,0.0501534603536129,0.010033131577074528,0.009275776334106922,3.1513627263279886e-09,3.278255444882916e-09,5.349516740693616e-08,2.719461988931471e-09,9.493902553003863e-08,3.076740640040043e-08,-5.103647637838549e-08,9.194016570290842e-08,-4.885718141167672e-08,1.2889503864244034e-07
00:00:06:24.400,61,1.0207295275677097e-07,-6.239861072288022e-09,-2.784654462573144e-08,3.924127511822917e-08,-8.516944660641457e-08,0.03999222069978714,0.002561252098530531,-1.1647119890767499e-07,-7.621943609592563e-08,-2.0731240724103372e-08,-4.554865995487489e-08,7.80541427047865e-08,0.0401134192943573,0.0024760032538324594,0.025529928505420685,2.713099092943594e-05,0.021563224494457245,0.09824248403310776,0.05746104568243027,0.28352367877960205,0.3593492805957794,0.004821897018700838,0.000829409109428525,-0.0030266784597188234,0.0010034573497250676,0.1449894905090332,0.15036903321743011,0.0008992105722427368,-8.88568174559623e-05,0.02021070010960102,0.01457164529711008,-0.0005206787609495223,0.0063109491020441055,-0.0004309886717237532,0.00041912466986104846,0.0024083436001092196,0.002748650498688221,0.11927104741334915,0.11151236295700073,0.019643530249595642,0.015703674405813217,-0.00027756215422414243,-0.00029667734634131193,0.4699137210845947,0.3623165190219879,0.3626742660999298,0.005658253561705351,0.045867472887039185,0.03989219292998314,0.004725265316665173,0.003816281445324421,3.5786069663146236e-09,-3.5576521728586386e-09,8.318573208043745e-08,-5.755573351251542e-09,1.201219816948651e-07,4.1996827349066734e-08,-5.871057595641105e-08,1.2602657761817682e-07,-5.5637212170722705e-08,1.5599653124809265e-07
00:00:06:25.416,61,1.5249476348344615e-07,-3.0361115843646758e-09,-4.6063213687830284e-08,5.71645806246579e-08,-1.262547471014841e-07,0.04243743419647217,0.003918475937098265,-1.7303973720572685e-07,-1.0965391794570678e-07,-2.3040920282824118e-08,-7.019145442654917e-08,1.2282282568776282e-07,0.042586151510477066,0.0038066029082983732,0.02639078162610531,3.476560232229531e-05,0.018442921340465546,0.12493184953927994,0.09956400096416473,0.30798086524009705,0.45643237233161926,0.0050863479264080524,0.0007136912900023162,-0.003753566648811102,0.00013036906602792442,0.17664982378482819,0.18170218169689178,-0.0005491471383720636,-0.0014472907641902566,0.023960523307323456,0.015952162444591522,-9.703755495138466e-05,0.010268831625580788,-0.00028900860343128443,-0.0006954102427698672,0.0023494360502809286,0.002708115614950657,0.10414709150791168,0.09630215913057327,0.007979580201208591,0.004158726893365383,-0.00014449715672526509,-0.00019002080080099404,0.47809386253356934,0.3608361780643463,0.36117061972618103,0.007865209132432938,0.03846525773406029,0.03219257667660713,0.0018903670134022832,0.0005576032563112676,5.024485272286938e-09,-1.067295674062052e-08,1.3407320409442036e-07,-1.487322176529915e-08,1.7827376552759233e-07,6.451969625231868e-08,-8.320435540554172e-08,1.9351020341673575e-07,-7.804483459494804e-08,2.2564083224096976e-07
